stop_id,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type
D_303,Tivaoune Peulh (Arrêt Mat) En Face Quincaillerie Abdou Alima Diop,,-17.28539797696550906,14.80619321046817838,,,0
D_304,Apix Rond Poind Abdou Alima Diop Pres De La Quincaillerie Abdou Alima Diop,,-17.28545728097944334,14.80569574558501955,,,0
D_305,Tibaoune Peulh Pres De La Boulangerie Khalifa Baba Sy,,-17.28607160079437577,14.80803297745602443,,,0
D_306,Apix En Face De La Boulangerie Khalifa Babacar Sy,,-17.28640858713237805,14.80827782886022881,,,0
D_307,Cosmétique Badiaga En Face Auto École,,-17.28504577969668077,14.78630274782751997,,,0
D_308,Deevant Librairie Papeterie Darou Minam,,-17.37814464871312836,14.78680827241539397,,,0
D_309,A Côté Du Quincaillerie Sope Naby,,-17.37793412082205791,14.78677833775662975,,,0
D_310,Rond-Point Jaxay,,-17.28993189999999913,14.77051780000000036,,,0
D_311,Terminus Talybou Bess,,-17.38809488656468361,14.76235722474127776,,,0
D_312,Apix Arrêt Mbaye Ngom En Face Quincaillerie Generale Sope Naby,,-17.28692113173693556,14.80391257354818535,,,0
D_313,Apix Arrêt Mbaye Ngome Pres De La Quincaillerie Generale Sope Naby,,-17.28652417676853403,14.80418937722535944,,,0
D_314,Croisement Keur Massar À Côté Station Senoil,,-17.32494341140087002,14.74861366859473399,,,0
D_315,Terminus Hamo En Face Du Point De Service Orange,,-17.38274375433353924,14.78422040591794406,,,0
D_316,Le Chamama,,-17.2485678260335753,14.82806132061964277,,,0
D_317,Arrêt Baye Diouf,,-17.24922901412233145,14.82457056730020639,,,0
D_318,Le Chamama,,-17.24846559745127195,14.8284964653746929,,,0
D_319,Petit Mbao En Face Poste De Santé Et Pharmacie,,-17.33277727755187314,14.73547208025709843,,,0
D_320,Jaxaay Près Du Cours Privé La Clarté,,-17.28650652860552128,14.77670755873693409,,,0
D_321,Hamo 6 En Face Uvs,,-17.3836570738609808,14.78356782164147987,,,0
D_322,Station Keur Massar,,-17.31869677165647659,14.77061165022215938,,,0
D_323,En Face Camp Lgi Mbao Près De La Station Total,,-17.3484499358828792,14.74839561702035695,,,0
D_324,Étoiles Talybou Bess,,-17.38945530000000161,14.76057059999999943,,,0
D_325,Vers Croisement Keur Massar À Coté De Keur Mbaye Fall Centre,,-17.31867789731801466,14.74632639223402819,,,0
D_326,Étoiles 2 Talybou Bess 1,,-17.39024006945477652,14.75954303208355256,,,0
D_327,Marché Punde En Face Jokko Couture,,-17.39065054724246551,14.76689095886767689,,,0
D_328,Marché Punde (Pikine ),,-17.39067325123071583,14.7666215220853676,,,0
D_329,Apix Rond-Point Apix,,-17.28750219755336914,14.79938088947319308,,,0
D_330,Apix Rond-Point Apix,,-17.28737912956966483,14.79950719705673556,,,0
D_331,Hamo 4 Devant Bijouterie Gueye Et Frère,,-17.38782670000000152,14.78123000000000076,,,0
D_332,A Côté De La Bijouterie Keur Serigne Fallou Près Marché Mame Diarra,,-17.38991099062516454,14.78016866402686169,,,0
D_333,Zac Mbao Station Oryx,,-17.29709635801954093,14.72761604025972204,,,0
D_334,Printania Taly Bou Bess,,-17.39117437297137059,14.75831621896879398,,,0
D_335,Face De Ndella Couture À Coté Marché Mame Diarra,,-17.3901555744986176,14.77988427590502951,,,0
D_336,Étoiles 1 Talybou Bess,,-17.38986304564984309,14.75981314293520086,,,0
D_337,Devant Tableau Tivaoune - Cimetière Militaire,,-17.37287876057894564,14.7463103797436883,,,0
D_338,Tivaouane Peulh,,-17.29483076810501174,14.78619631929877443,,,0
D_339,Croisement Tivaoune Peulh,,-17.2941760533859501,14.78682016383357301,,,0
D_340,Tivaouane Peulh,,-17.29304398999111569,14.78921422957634135,,,0
D_341,Afia Taly Bou Bess,,-17.39144380000000112,14.7577657999999996,,,0
D_342,En Face Du Pharmacie Petit Ouzin,,-17.27359098691243133,14.78549261803907378,,,0
D_343,Terminus De La Ligne 311,,-17.24914986941345418,14.83296262579892577,,,0
D_344,Arrêt Dial Mbaye Devant Salon Event House,,-17.39310064297482938,14.77756687302556671,,,0
D_345,Arrêt Dial Mbaye Devant Salon Event House,,-17.39302633901327511,14.77737228938822156,,,0
D_346,Darou Salam,,-17.29114858836130253,14.79214815481893197,,,0
D_347,Serigne Babacar Sy,,-17.2685113028655195,14.78158715862899975,,,0
D_348,Kassia,,-17.26541082803732508,14.78064843006142937,,,0
D_349,Face Stade Allassane Djigo,,-17.39322770790897721,14.75560892264786794,,,0
D_350,Devant Stade Alassane Djigo,,-17.3934134678128629,14.75516183379397006,,,0
D_351,Keur Massar À Côté De Auchan,,-17.30866114645995069,14.76657609327319243,,,0
D_352,Près Pressing Laverie En Face Leila Fashion,,-17.29845753847229872,14.73969399667505797,,,0
D_353,En Face Mutuelle De Santé Zac Mbao Près De Leila Fashion,,-17.29829889999999892,14.73950710000000086,,,0
D_354,Sokhna Sall Près De Cms Face Tapis Rouge,,-17.29940204128115866,14.73728371635157686,,,0
D_355,Doubaless Devant Bass Narr Dibiterie,,-17.39601436446726979,14.77677918241815469,,,0
D_356,Assurance La Providence Du Rond-Point Près De Arrêt Dial Mbaye,,-17.39309793397621817,14.77636007746279923,,,0
D_357,Devant Tawfekh Ceramic,,-17.38794464464260159,14.77350752287983404,,,0
D_358,Devant Parking Notaire Sur Les Deux Voies,,-17.38705500000000015,14.77470849999999913,,,0
D_359,Près Du Plateau Médical Mandela Terminus 2 Voies Notaire,,-17.38569694980557045,14.77654006817223653,,,0
D_360,En Face Brioche Dorée Guédiawayee Devant Église Pape Jean-Paul Ii,,-17.38939666789119798,14.76900702391070297,,,0
D_361,Près De L'Annexe De L'Institut De Pédiatrie Social Ips Mouhamadou Fall En Face Maison Des Jeunes Saint Jean Paul Ii (Pikine-Guédiawaye),,-17.38939150789388322,14.76843372749351779,,,0
D_362,En Face Station Ciel Oil,,-17.3775483001625588,14.74620652453113934,,,0
D_363,Près Du Croisement Lac Rose,,-17.26290844680826098,14.78066702546157174,,,0
D_364,Quincaillerie Wa Serigne Saliou,,-17.24714994997956907,14.7754698234930224,,,0
D_365,Sonadis,,-17.27343819670355174,14.71550555245505443,,,0
D_366,Troisième Robinet,,-17.39438629930952018,14.75386314191230674,,,0
D_367,Troisième Robinet,,-17.39491519903587147,14.75339858490356626,,,0
D_368,Devant Stade Amadou Barry De Guédiawayee Pès De Clean Oil,,-17.38972819771965916,14.76966613828828123,,,0
D_369,Deuxième Robinet,,-17.3962014143703847,14.75171516038008512,,,0
D_370,Face Poste Courant,,-17.39650963821090812,14.75109641002381444,,,0
D_371,Keur Massar Devant Clinique Al Maktoum,,-17.309697394172467,14.76738987324965535,,,0
D_372,Poste Douane En Face Pharmacie Talibou Dabo,,-17.39755608566947842,14.74969323737458105,,,0
D_373,Pharmacie Birane Ly,,-17.31431572467440105,14.77013812365049716,,,0
D_374,Côté Pharmacie Talibou Dabo En Face Poste Douane,,-17.39771410000000174,14.74972409999999989,,,0
D_375,Croisement Sahm (Guédiawaye),,-17.39423751938655727,14.76996118404625591,,,0
D_376,Croisement Sahm(Guédiawaye),,-17.39400084750901243,14.76989199635090522,,,0
D_377,Keur Massar À Côté De Pharmacie Birane Ly,,-17.31387631994651599,14.76956812871596725,,,0
D_378,Terminus Talybou Bess,,-17.38815543053335944,14.76207780298540762,,,0
D_379,Rond-Point Sicap,,-17.35345349475835164,14.7479705493618436,,,0
D_380,Malika Plage Vdn,,-17.3393802421665022,14.80567663448786675,,,0
D_381,Croisement Keur Massar Devant Poste De Garde Eaux Et Forêt,,-17.32716522669831605,14.74822201463242521,,,0
D_382,Petit Mbao Devant La Foret Classée,,-17.33492348347734691,14.74993874518020043,,,0
D_383,Ics En Face Usine Satrec,,-17.34210269534000304,14.7494689787834492,,,0
D_384,Petit Mbao En Face Pépinière De Mbao,,-17.33320450406414537,14.74933704116323163,,,0
D_385,Croisement Keur Massar En Face Eaux Et Forêt,,-17.32696133956955364,14.7479670534952092,,,0
D_386,Poste De Sante Yalla Diameguene,,-17.3618707447753664,14.74685014536120953,,,0
D_387,Rond-Point Sicap En Face Passerelle,,-17.35339467953454928,14.7477521394460851,,,0
D_388,En Face Diacksao Poste De Santé El Hadji Moustapha Gueye Devant Usine Matelas Gaïnde,,-17.36697740063278061,14.74629438043039187,,,0
D_389,Diacksao Poste De Santé El Hadji Moustapha Gueye En Face Usine Matelas Gaïnde,,-17.36722353250541317,14.74646953074353561,,,0
D_390,Près Du Pharmacie Doyen Cheikh Dieng Croisement Sahm Devant Ecobank,,-17.39551750000000041,14.76904140000000076,,,0
D_391,Devant Pharmacie Ablaye Gadiaga,,-17.3889538541202775,14.76359565755799075,,,0
D_392,Devant Acep,,-17.38944370986682841,14.76366750839934738,,,0
D_393,Devant Clinique Lansar Face Diouma,,-17.39244424831437641,14.7654200295538871,,,0
D_394,Près Du Commissariat Central De Guédiawayee,,-17.38675113726011645,14.77086186945040147,,,0
D_395,Commissariat Central De Guédiawayee,,-17.38684711321045739,14.77095093157493721,,,0
D_396,Devant Crédit Mutuel Du Sénégal,,-17.3931735279370514,14.76540938507210399,,,0
D_397,Face Terminus Deux Voies Notaire Près Du Daara Nayloul Maraam,,-17.38534400598818053,14.77649516405911889,,,0
D_398,Côté Pharmacie Fatou Badji,,-17.39554299871109677,14.76617844753935671,,,0
D_399,Devant Grand Mosquée Guédiawayee,,-17.38738038566975774,14.77377499980940279,,,0
D_400,Près Du Parking Lampe Fall,,-17.38455809999999957,14.77264229999999934,,,0
D_401,Face Posye De Santé Sam Notaire Devant Babacar Sy,,-17.38369538684117188,14.77377695112463662,,,0
D_402,Devant Cours Privé Academia Limamoulaye,,-17.38156069594566944,14.77528125268398895,,,0
D_403,Devant Poste De Santé Sam Notaire,,-17.38368764684517842,14.77399099665874616,,,0
D_404,Devant Fallou Fassions Face Lycée Limamoulaye,,-17.37905603324158932,14.77590691932004141,,,0
D_405,Côté Complexe Sport Et Boulangerie,,-17.39584296655589668,14.766050714169209,,,0
D_406,Devant La Mairie De Guédiawaye,,-17.38878241195706309,14.77307358710359253,,,0
D_407,Djouti Ba,,-17.28504825533075717,14.72135074776494612,,,0
D_408,Face Pharmacie Actuel,,-17.46059499460836406,14.69288999913626803,,,0
D_409,Face Cem Mathurin Diop,,-17.45567396059912468,14.69543479619683168,,,0
D_410,Auto École Paris Dakar,,-17.45577291950171883,14.69610418124774398,,,0
D_411,Résidence El Hadji Mathiam Ndoye,,-17.45781381234832708,14.69563394048339333,,,0
D_412,Lycée D'Excellence Birago Diop Annexe 1,,-17.45862932585227512,14.69406170370918652,,,0
D_413,Paroisse Saint Dominique,,-17.45910387034813738,14.69080838892324969,,,0
D_414,Delafosse (Industrie),,-17.45979213562429777,14.68749586083474945,,,0
D_415,Ucad En Face Laboratoire D'Analyses,,-17.46025360000000148,14.69150420000000068,,,0
D_416,Avenue Assane 2 En Cote De La Galerie Nationale,,-17.42845132949656417,14.66970874204540465,,,0
D_417,Avenue Assane 2 Devant L’Ecole Hotelerie,,-17.4279258732804827,14.66978714505190773,,,0
D_418,Place De L'Indépendance Prés De La Cbao,,-17.43245592928571241,14.66943605444693866,,,0
D_419,Ecole Manguier,,-17.45783912138812255,14.68920959545062743,,,0
D_420,Eglise Saint Joseph,,-17.45561684708988537,14.6865512608919726,,,0
D_421,Avenue Cheikh Anta Diop Devant Grande Pharmacie Sahm Près De La Station Star,,-17.45430780731027554,14.68563997990117365,,,0
D_422,Face École Manguiers 1,,-17.45716913486290878,14.68852206305796493,,,0
D_423,Lycée Blaise Diagne,,-17.45313726422043743,14.69502905228498868,,,0
D_424,Boulevard Canal 4 Devant Oze Deco Et Abs,,-17.45192169999999976,14.69622060000000019,,,0
D_425,Lycée Blaise Diagne,,-17.45339992044899091,14.69526887931466064,,,0
D_426,Fasse Rue 34 Station Star,,-17.45319913076212259,14.69330992300068495,,,0
D_427,Fasse Rue 34 Station Star,,-17.45283917997416978,14.69325279980176191,,,0
D_428,Marché Fass,,-17.4515793522163527,14.69259996218212727,,,0
D_429,FassRue 22 Hôtel Wakola,,-17.45220082974867992,14.68944727305952824,,,0
D_430,Fass Rue 22 En Face Digicom,,-17.45408072898106511,14.69292774131415058,,,0
D_431,Venisia Pool Boulevard Gueule Tapée,,-17.45233932643859731,14.686947734943125,,,0
D_432,Uno,,-17.46393153482054927,14.73745513290218589,,,0
D_433,Pharmacie Darou Habibi Deux Voies Liberté 6,,-17.46134604533763124,14.73371728820902504,,,0
D_434,Camp Sekou Mballo,,-17.45954800884632618,14.73195476152256767,,,0
D_435,En Face Le Lycée Maurice Delafosse Et Devant Le Groupe 2Ij Consulting,,-17.45921048485910632,14.68369278941302269,,,0
D_436,Lycée Maurice Delafosse,,-17.45942456378207908,14.68368243505818782,,,0
D_437,Rue Gt-54,,-17.45763103000000172,14.68388196000000079,,,0
D_438,Restaurant Idee Regalo Rue Gt-54 Geule Tapé,,-17.45632664000000034,14.68161805000000086,,,0
D_439,Penc-Mi Boulevard Gueule Tapée,,-17.45505325999999968,14.68103310999999955,,,0
D_440,Guele Tapé Ecole El Hadj Alie Codou Ndoye,,-17.45599226451312447,14.68125251680189969,,,0
D_441,Face S-Tech Avenu Blaise Diagne,,-17.45255445327678245,14.68376742155528447,,,0
D_442,Dakar Apple Store Médina Rue Abdou Cogna Diop,,-17.45169957015532347,14.68607045863361193,,,0
D_443,Médina Rue 39 En Face Ideal Groupe,,-17.44805014722511416,14.69014500325965145,,,0
D_444,Medina Rue 30 Boulevard Gueule Tapée,,-17.44982571241783376,14.69106453665469125,,,0
D_445,Boutique Complexe Salam Boulevard Gueule Tapée,,-17.45081234770534095,14.68921367575508796,,,0
D_446,Fast-Food Sante Serigne Saliou.,,-17.45145351004637746,14.68861251007389157,,,0
D_447,Mor Et Marie Couture Boulevard Gueule Tapée,,-17.45046343709015346,14.69058701816977575,,,0
D_448,Ecole Moderne Jean De La Fontaine Medina Rue 22,,-17.45099513521484269,14.68665224963360316,,,0
D_449,Dibiterie Dj Koloss,,-17.41133515661803699,14.76881084670828415,,,0
D_450,Terminus 9 Liberté 6,,-17.46027189999999862,14.72749370000000013,,,0
D_451,Unité 26 En Face Cité Damel,,-17.45416632274613633,14.75186018091301499,,,0
D_452,Rte Des Niayes Police De Thiaroye,,-17.38268386625757245,14.76005299356465095,,,0
D_453,Rte Des NiayesFace Police De Thiaroye,,-17.38275712159726893,14.75986227577468668,,,0
D_454,Boutique Samsung Rond-Point Liberté 6,,-17.45795994703227194,14.72991672270900665,,,0
D_455,Terrain Niarry Tally,,-17.45384759999999957,14.71414500000000025,,,0
D_456,Terrain Niarry Tally,,-17.45388170000000017,14.71426600000000029,,,0
D_457,Unité 26 En Face Stade Léopold Sedar Senghor,,-17.45183519409442852,14.75085749750110686,,,0
D_458,Face Direction Du Matériel Des Armées,,-17.43685288936204003,14.69971626452734448,,,0
D_459,Face Universat,,-17.45319731212897807,14.71506131498725978,,,0
D_460,Mécanicien En Face Sénemeca,,-17.41621471457314385,14.73561918892271905,,,0
D_461,Mécanicien En Face Sénemeca,,-17.41615706620476089,14.73548320765422481,,,0
D_462,Diouma Liberté 6,,-17.46245884377385593,14.7268974673683779,,,0
D_463,Près De La Boutique Leur Baye Mboussobe,,-17.39896660396257388,14.75558877349647524,,,0
D_464,Près De La Boutique Baye Mboussobe,,-17.39924781551567179,14.75521349941539739,,,0
D_465,Unité 26 En Face Stade Léopold Sedar Senghor,,-17.45174787092041768,14.75066026851846246,,,0
D_466,Buscuiterie,,-17.45219140000000024,14.71604310000000027,,,0
D_467,Station Shell Pikine Texaco,,-17.38544502906151834,14.76130627773768111,,,0
D_468,Texaco En Face Tedoungal Service,,-17.38481069999999917,14.76115539999999982,,,0
D_469,Technopôle,,-17.41610609661078257,14.7461255249365788,,,0
D_470,Auto Pont Lobate Fall,,-17.4087158246109972,14.74650535587085365,,,0
D_471,Face Du Magasin De Sport Decathlon Bel Air,,-17.43661425505428397,14.70020437497169574,,,0
D_472,Unité 25 À Côté Du Groupe Scolaire Les Oiasis Plus,,-17.44953617452488714,14.75040664518252242,,,0
D_473,Centre Social De Derklé,,-17.45570771357412099,14.72831853204396957,,,0
D_474,Sgbs Case Ba,,-17.42879576794270946,14.75779893434301115,,,0
D_475,Khar Yalla,,-17.45167373384492038,14.72777594809811319,,,0
D_476,Afrique Dem Dikk,,-17.45529187198727428,14.7449595390560777,,,0
D_477,Diamalaye Mosque Seydina Issa Rouhou Laye,,-17.42482161634875482,14.77065724166144811,,,0
D_478,Institut Islamique Seydina Limamoul Mahdiyou Laye.,,-17.42820201571472438,14.77046323653538629,,,0
D_479,Institut Islamique Seydina Limamoul Mahdiyou Laye.,,-17.42769524238343237,14.77041291602066764,,,0
D_480,Bountou Pikine,,-17.40012537131944015,14.74481400284562405,,,0
D_481,Unité 25 En Face Boulangerie Grand Médine,,-17.44774430000000009,14.75006950000000039,,,0
D_482,Usine Sivop,,-17.40501642995628728,14.74656257473795051,,,0
D_483,Grand Médine À Côté Du Pharmacie Moultazam,,-17.44722180344314566,14.74986547598503783,,,0
D_484,Citée Des Eaux Prêt Brioche Dorée,,-17.44492588687021595,14.72698212767497061,,,0
D_485,Croisement Camberéne,,-17.42773893977443578,14.74439723758550969,,,0
D_486,Stade L. S. Senghor Sur Les Terrains De Football De Hlm Grand Yoff,,-17.45133140000000083,14.7443439000000005,,,0
D_487,Terrain Liberté 6,,-17.46287741137902572,14.72682018410163884,,,0
D_488,Restaurant Parcelloise P.A Unité 7,,-17.4298095355916054,14.75900496158138075,,,0
D_489,Pharmacie Baraka,,-17.42949176653660714,14.75893969759532709,,,0
D_490,Gendarmerie Du Front De Terre,,-17.44742673636423547,14.72718440767082448,,,0
D_491,Face Ymca,,-17.45106163722548231,14.71749481704846119,,,0
D_492,Coris Bank,,-17.45010368278329338,14.71842133925283846,,,0
D_493,Rue 10 Mosquée Océan,,-17.39742134648167138,14.75742404648083195,,,0
D_494,Rue 10 Mosquée Océan,,-17.39717809848826846,14.75792712603932344,,,0
D_495,Station Essence Sgf,,-17.40140156069353594,14.74558440251204239,,,0
D_496,Poste De Sante Unité 22,,-17.44636129609076391,14.75109194293866466,,,0
D_497,En Face Cours Privé Gaindé Fatma,,-17.38828789974435907,14.75831200639109575,,,0
D_498,Ana Couture Keur Mame Seydi Diamalaye Camberéne,,-17.42279844000000111,14.77118433999999958,,,0
D_499,Face Maison De La Sagesse,,-17.44986168956468831,14.7189450476502639,,,0
D_500,Pharmacie Dame Thianè,,-17.40351098266063445,14.75269533919841436,,,0
D_501,Rond-Point Patte D'Oie,,-17.43536776999999915,14.74268640999999924,,,0
D_502,Parcelle Assainies Rue 21 En Face Famina Couture,,-17.45082687114711462,14.7589566919123989,,,0
D_503,Pharmacie Dame Thianè,,-17.40375001248076003,14.75222488054875924,,,0
D_504,Owatrans,,-17.40489210000000142,14.74676889999999929,,,0
D_505,Pharmacie Serigne Mbacke Madina,,-17.39572142264337984,14.75974364146124529,,,0
D_506,Pharmacie Serigne Mbacke Madina,,-17.39532772646908754,14.76041803254623375,,,0
D_507,Pikine Sandica En Face Xalam Couture,,-17.38941799999999915,14.75664139999999946,,,0
D_508,Auto Pont Lobate Fall,,-17.40820021972005094,14.7468731911826616,,,0
D_509,Gendarmerie Du Front De Terre,,-17.44715189000000066,14.72730121000000025,,,0
D_510,Pharmacie Thiaroye,,-17.38439439703986977,14.74418307568164543,,,0
D_511,Devant La Boaboa,,-17.40559757238460037,14.74973523995174496,,,0
D_512,CEM Cheikh Anta Mbacke Guédiawayee,,-17.39654343916190271,14.76800610524762369,,,0
D_513,Ecobank Guédiawayee,,-17.39666998436078416,14.76927189836206722,,,0
D_514,Ciseau D'Or Liberte 6,,-17.46367649498889563,14.72593694482155513,,,0
D_515,Asbef,,-17.45040406368267938,14.72774467128813214,,,0
D_516,Pamecas Pikine Rue 10,,-17.39416351063939459,14.76182119439131668,,,0
D_517,Ravin,,-17.39874018552138679,14.7708281373824839,,,0
D_518,Hlm Paris Chez Baba Styliste Guédiawayee,,-17.40026105589365457,14.77218958458966647,,,0
D_519,Cité Des Eaux Devant Sen Eau,,-17.44262820000000147,14.72642289999999932,,,0
D_520,Face Italisen Import Export Guédiawayee,,-17.4075374048297391,14.7707756129317076,,,0
D_521,Rue 10 Près De Sen Eau,,-17.4062471710722555,14.74972436215862537,,,0
D_522,Pharmacie Potou Hann Bel Air,,-17.43493013522626356,14.70764645389666292,,,0
D_523,Maersk Senegal S.A Hann Bel Air,,-17.43611536999999956,14.70298413999999987,,,0
D_524,C3S Avant Gare De Ter,,-17.43082804868519275,14.72337573279274991,,,0
D_525,C3S Avant Gare De Ter,,-17.43058650000000043,14.72353670000000037,,,0
D_526,Chez Joe,,-17.44844781152410462,14.7588255892144069,,,0
D_527,Parcelle Assainies Rue 23 Près De Chez Joe,,-17.44855119154335554,14.75873177809697445,,,0
D_528,Atelier De Couture Hlm Grand Médine,,-17.44820179999999965,14.76046550000000046,,,0
D_529,Poste Thiaroye,,-17.38010029662425993,14.74504516104713403,,,0
D_530,Marché Sandica En Face Crédit Kash,,-17.39015027588048667,14.75583809141322966,,,0
D_531,Unité 24 À Côté Du Monument 26,,-17.44688716169499543,14.7544612921805971,,,0
D_532,Multusrervice P.A Unité 7,,-17.43167256213087768,14.75906818604918769,,,0
D_533,Siège De Wave Guédiawayee,,-17.40759927137142071,14.77099586681417875,,,0
D_534,Mosquée Cité Marine 2,,-17.45297152516247152,14.72811591313448609,,,0
D_535,Place Public Pikine Rue 10,,-17.39350406954745765,14.76270768344787143,,,0
D_536,Pharmacie Patte Devant Teranga Sénégal,,-17.44581431965186269,14.74143766290870339,,,0
D_537,Dépôt Intra Com,,-17.39913533089762865,14.7406572350844165,,,0
D_538,Philip Morris Sénégal,,-17.39621410000000168,14.74265899999999974,,,0
D_539,Technopôle,,-17.4154649342697887,14.74641107154716835,,,0
D_540,Marche Sandicat En Face Auchan Pikine,,-17.3915300205401202,14.75381494785501957,,,0
D_541,Pharmacie Mabousso Thiam,,-17.45534916884391308,14.7284273206424885,,,0
D_542,Restaurant Le Féerique Entrée Mariste,,-17.43798769482681621,14.72433785189270417,,,0
D_543,Devant Pharmacie Alimatou Sadiya,,-17.40873870543267898,14.74859306870541076,,,0
D_544,Restaurant Le Féerique Entrée Mariste,,-17.43782037395273576,14.72437728848607641,,,0
D_545,Poste Thiaroye,,-17.38024652663186487,14.74526000197907827,,,0
D_546,Quincaillerie Khadim Rassoul Liberte 6,,-17.46372540000000129,14.72573120000000024,,,0
D_547,Services Municipaux ( Parcelles Assainies ),,-17.44293225179968587,14.75616925732058071,,,0
D_548,Diolof Chichen 2 Voies Liberté 6,,-17.46129995682214897,14.73416856187046875,,,0
D_549,Devant Gadioty Scat Urbain,,-17.46151930183360079,14.7352428180609909,,,0
D_550,Devant Allido Face Omega Petrolieum Scat -Urbain,,-17.46103139999999954,14.73566819999999922,,,0
D_551,Près De Aisha Beauté,,-17.45986859001693503,14.73721725992692555,,,0
D_552,Près De Orange Mobile Express Scat Urbain,,-17.45944677268728995,14.73773670378039924,,,0
D_553,Face Agence Immobilière Kelela,,-17.45899869999999865,14.73813849999999981,,,0
D_554,Terrain Basketball Parcelle Unité 19,,-17.44824515296912537,14.7612212363139097,,,0
D_555,Face Ecole Elémentaire Hlm Grand Médine,,-17.44887142955572656,14.76163228139370887,,,0
D_556,Ecole Elémentaire Hlm Grand Médine,,-17.44962522852420861,14.76157747542796095,,,0
D_557,Parcelle Unité 19 En Face Cktd,,-17.44712963781665138,14.76270117302444973,,,0
D_558,Pharmacie Mariama Parcelle Unité 16,,-17.44368088666010408,14.76351412501818317,,,0
D_559,Auchan Castor,,-17.44625682230560315,14.72332958536067871,,,0
D_560,En Face Brioche Dorée,,-17.44466633618026563,14.72610634083017089,,,0
D_561,Bountou Pikine,,-17.40030815882894544,14.74468618585233948,,,0
D_562,Sgbs Pikine Tally Bou Mack,,-17.39093643230723529,14.76410280018065357,,,0
D_563,Pharmacie Khadija Ba Pikinetally Bou Mack,,-17.39107141385271404,14.76409192310600815,,,0
D_564,Pikine Icotaf En Face Boulangerie Maison Du Pain,,-17.39304879244636126,14.75200932557221023,,,0
D_565,Parc Hann Entrée Mariste,,-17.43658023100362442,14.72816044851626316,,,0
D_566,Mairie Dieuppeul-Derklé,,-17.45670353920279894,14.72727652299419887,,,0
D_567,Groupe Ozana,,-17.45672288728080801,14.72637392668585576,,,0
D_568,Pharmacie La Miséricorde,,-17.45705931999999905,14.72460326999999936,,,0
D_569,Boutique Orange Unité 10,,-17.4335707401142912,14.76003354660813827,,,0
D_570,Boutique Bazar Unité 11,,-17.43418237524227976,14.7598078429739541,,,0
D_571,En Face Dépôt Soboa,,-17.44493118240840346,14.72539512420178376,,,0
D_572,Pharmacie Yacine,,-17.4394403153551778,14.75696598527463799,,,0
D_573,Stade Municipal Des Parcelles Assainies,,-17.43727289021010662,14.75732614978279322,,,0
D_574,Fourrière,,-17.44642400000000038,14.7303291999999999,,,0
D_575,Parcelle Unité 15 En Face Adja Lingerie,,-17.44002491854125125,14.76413963955355158,,,0
D_576,Parcelle Unité 16 En Face École Les Éducateurs,,-17.43996257426566387,14.76425473070940697,,,0
D_577,Parcelle Unité 12 En Face Niambour Décor,,-17.43746726342235576,14.76345264718193739,,,0
D_578,Atelier Menuiserie Parcelle Unité 9,,-17.43733708396524662,14.76336966546162088,,,0
D_579,Centre Socio-Culturel Des Parcelles Assainies,,-17.43666560000000132,14.75958969999999937,,,0
D_580,Brioche Dorée Liberte 6,,-17.46528356010449201,14.72336134105634997,,,0
D_581,Brioche Dorée Liberte 6,,-17.46526939095095088,14.72347097221399359,,,0
D_582,Jardin Patte D'Oie,,-17.44353301089578778,14.74305179592052895,,,0
D_583,Lonase Dieuppeul,,-17.45696754133191675,14.72058216362865402,,,0
D_584,Virmon Hann Bel-Air,,-17.43380764200154331,14.71265596806126119,,,0
D_585,Gedimex Hann Bel-Air,,-17.433652605699681,14.71314110932684471,,,0
D_586,La Grillade  Route De Front De Terre,,-17.43868304647840972,14.72408358335175294,,,0
D_587,Tableau Gazelle Pikine,,-17.39723135292301137,14.75571233506521018,,,0
D_588,Hôpital Cto,,-17.44618160549435615,14.73231107125760175,,,0
D_589,Pikine Icotaf En Point Service Orange,,-17.3976272511773864,14.747731599656003,,,0
D_590,Bountou Pikine Station Ola,,-17.39965092993650941,14.74706336768037929,,,0
D_591,Pharmacie Fa Keita,,-17.45524160542479919,14.72283007678601052,,,0
D_592,Eglise Unité 10,,-17.43600743822188193,14.75943053667683458,,,0
D_593,Hoggy,,-17.44631380920454689,14.73250114568509517,,,0
D_594,Pharmacie Fa Keita,,-17.45497164233382037,14.72292798899214894,,,0
D_595,Dépôt De Contenaire Capa,,-17.43279230622074749,14.71835116449095437,,,0
D_596,Devant Boutique Amirou Diallo,,-17.45737143142543246,14.74020880440946968,,,0
D_597,Laye Café Grand Yoff Rue Gy-222,,-17.45678369927946605,14.740714643324063,,,0
D_598,Devant Mouniemoda,,-17.45526515689274305,14.74256121734466873,,,0
D_599,Brigade Nationale Des Sapeurs Pompiers Parcelle Assainies,,-17.4376856999999994,14.76092479999999973,,,0
D_600,Sénélec Dior,,-17.43945607678996268,14.76066837671255705,,,0
D_601,Ecole Dior,,-17.44703248074005586,14.75904500779180673,,,0
D_602,Lonase Pikine,,-17.3987780164649557,14.75381420407533284,,,0
D_603,Mairie De Pikine,,-17.399166088408208,14.75313979251570551,,,0
D_604,Maramy Traiteur,,-17.45297222819130667,14.72346106578758196,,,0
D_605,Dakar Technology Consulting,,-17.45300597357768169,14.72407029481501439,,,0
D_606,Centre Talibou Dabo,,-17.44609642995992971,14.73383914490865543,,,0
